path,url,style,tag,title,author,save_count,comment_count,downloaded,error
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/outfit/img_15.jpg,https://www.pinterest.com/pin/91409067437523174/,grunge,outfit,ᓚᘏᗢ,aangell,285,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/outfit/img_16.jpg,https://www.pinterest.com/pin/1266706141218782/,grunge,outfit,,Gerry Farrell,"2,4 тыс.",0,True,
,https://www.pinterest.com/pin/4592616194275077376/,grunge,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/outfit/img_18.jpg,https://www.pinterest.com/pin/563018699402748/,grunge,outfit,Grungy Chaos but Make It Cute 🖤,✨☀️ Maiden Magick Everyday ☀️✨,165,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/outfit/img_19.jpg,https://www.pinterest.com/pin/6262886976957995/,grunge,outfit,,Sophia,"1,9 тыс.",19,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_0.jpg,https://www.pinterest.com/pin/7036943163173526/,grunge,accessories,Jewellery stack,JellyFish,735,10,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_1.jpg,https://www.pinterest.com/pin/20055160840515277/,grunge,accessories,,Linda Li,2 тыс.,34,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_2.jpg,https://www.pinterest.com/pin/ASxXxUuRe_nb5wXIZ05N6lZ9RPtNIsh8P0rVrJhraB9xuqaOYEP5tsSsZ5R-OZXYFLGprzuEclw4jnj_Aw9-IUQ/,grunge,accessories,Cat Beanie Beanies Y2k Beanie Knit Hat Grunge Goth y2k Accessories Crochet Hats for Women,,48,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_3.jpg,https://www.pinterest.com/pin/12173861486695922/,grunge,accessories,XPONNI Y2k Hats Y2K Cap Grunge Accessories Slouchy Hats for Women Y2k Clothes Y2k Aesthetic Hats,,12,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_4.jpg,https://www.pinterest.com/pin/252975704065393918/,grunge,accessories,presilinhas acubi seu estilo é fofo 🫶🤏🎸,acubi_korean miang,47,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_5.jpg,https://www.pinterest.com/pin/32088216099011429/,grunge,accessories,,dicas cupons inspiracoes shein,220,20,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_6.jpg,https://www.pinterest.com/pin/79024168455782190/,grunge,accessories,RICHTRUE Y2k Necklace for Women Grunge Jewelry Emo Accessories Cute Necklaces Fairy Grunge Accessories,,29,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_7.jpg,https://www.pinterest.com/pin/32862272279596376/,grunge,accessories,,SceneKaiji,306,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_8.jpg,https://www.pinterest.com/pin/19421842140053919/,grunge,accessories,"Punk Silver Watch Pants Chain,Y2K Star Charm Pants Accessory,Chunky Layered Pants Chain,Gothic Cross Star Watch Keycahin,Watch Waist Chain",Etsy ,204,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_9.jpg,https://www.pinterest.com/pin/4601060415495608448/,grunge,accessories,Y2K Star Belt for Women – Harajuku Punk Black Belt,FEELZ Home Decor Shop Aesthetic Mirror Kitchen Lamp Rug Y2k Decor ,1,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_10.jpg,https://www.pinterest.com/pin/32791903532544800/,grunge,accessories,Beanies Cat Beanie Y2k Beanie Goth Knit Hat Grunge Crochet Hats for Women y2k Accessories,Amazon ,15,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_11.jpg,https://www.pinterest.com/pin/16044142417017818/,grunge,accessories,,,213,9,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_12.jpg,https://www.pinterest.com/pin/431782683041924545/,grunge,accessories,Kpop Goth Punk Vintage Aesthetic Geometric Irregular Star Silver Color Ring For Women Egirl Grunge,,23,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_13.jpg,https://www.pinterest.com/pin/15410823722178976/,grunge,accessories,.,vv.,773,20,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_14.jpg,https://www.pinterest.com/pin/11610911540552609/,grunge,accessories,"Necklace layering, accessories grunge core",✶ NICO ✶,182,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_15.jpg,https://www.pinterest.com/pin/20055160840596724/,grunge,accessories,𝑴y acessórios.,Vick Sousa,78,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_16.jpg,https://www.pinterest.com/pin/ARfm2YClxCxeHY48c9POToaKr8MpctMij0ZT5SgHOzdGI9PjKs7kvC4nC7X-AjkPYGsmdFjj7iX-il5ECZHfyfg/,grunge,accessories,Cat Ear Beanie for Women Knitted Crochet Hat with Striped Winter Cap Y2K Accessories Grunge Goth Slouchy Beanies,,23,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_17.jpg,https://www.pinterest.com/pin/AbRhBAyX6nqNGNB4kL7QtXa8vSB-5UggNJr6bDPbJaFo0mgtxq51O_HOX5MfL72PD4MyJ6vR8nbgI4fVejP_TqA/,grunge,accessories,2 Pcs Y2k Accessories Star Necklace Y2K for Women Guitar Necklace Y2k Necklaces Grunge Necklace Gothic Necklace Grunge Jewelry Aesthetic Accessories Y2k Jewelry for Women Men,,24,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_18.jpg,https://www.pinterest.com/pin/301319031339416771/,grunge,accessories,Fairy Grunge Bracelet for Women Bracelets Aesthetic Bracelets Fairycore Jewelry Fairy Grunge Accessories,Amazon ,15,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/grunge/accessories/img_19.jpg,https://www.pinterest.com/pin/6896205673902535/,grunge,accessories,,Pink,339,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_0.jpg,https://www.pinterest.com/pin/5277724559577151/,office siren,outfit,outfit inspo,Outfits by K| outfit inspiration |outfit ideas,638,15,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_1.jpg,https://www.pinterest.com/pin/422281212582867/,office siren,outfit,,hadi,194,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_2.jpg,https://www.pinterest.com/pin/16395986140853831/,office siren,outfit,,Theresa Dickson,353,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_3.jpg,https://www.pinterest.com/pin/260153315970768540/,office siren,outfit,Brandi Quinones Runway,zemohremo,6,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_4.jpg,https://www.pinterest.com/pin/2322237302895903/,office siren,outfit,Office siren,Celia 🥥,498,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_5.jpg,https://www.pinterest.com/pin/6896205674027546/,office siren,outfit,,Mialoved,156,0,True,
,https://www.pinterest.com/pin/14496030046124179/,office siren,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_7.jpg,https://www.pinterest.com/pin/422281212582857/,office siren,outfit,,A Style Set,9,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_8.jpg,https://www.pinterest.com/pin/4011087181620956/,office siren,outfit,Office Siren Aesthetic Style Guide: Outfit Tips & Key Trends - FXLB NY,FOXYLAB NEW YORK,0,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_9.jpg,https://www.pinterest.com/pin/12103492742723526/,office siren,outfit,office siren,˚ʚ♡ɞ˚savannah˚ʚ♡ɞ˚,687,8,True,
,https://www.pinterest.com/pin/422281212582852/,office siren,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_11.jpg,https://www.pinterest.com/pin/357402920451646967/,office siren,outfit,,Frth19_,12,0,True,
,https://www.pinterest.com/pin/17662623534015208/,office siren,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_13.jpg,https://www.pinterest.com/pin/985231163768627/,office siren,outfit,aesthetic office siren outfits,aestheticfashion,153,5,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_14.jpg,https://www.pinterest.com/pin/4574037118397238/,office siren,outfit,,Ana Carlson,147,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_15.jpg,https://www.pinterest.com/pin/1337074889419809/,office siren,outfit,,Brinlee Monette,341,5,True,
,https://www.pinterest.com/pin/2955556003548945/,office siren,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_17.jpg,https://www.pinterest.com/pin/67554063159787483/,office siren,outfit,,happy☺︎,17,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_18.jpg,https://www.pinterest.com/pin/18929260941480648/,office siren,outfit,2000s fashion Aesthetic x office siren,wearwhispers,73,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/outfit/img_19.jpg,https://www.pinterest.com/pin/6122149486976898/,office siren,outfit,Office Siren Core by Cindy Kimberly (@wolfiecindy),The Taste Perfection,164,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_0.jpg,https://www.pinterest.com/pin/4574037117332610/,office siren,accessories,𐙚,‎aki ୨ৎ,240,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_1.jpg,https://www.pinterest.com/pin/9851692934109662/,office siren,accessories,,Maiden Mansion,193,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_2.jpg,https://www.pinterest.com/pin/21040323253777818/,office siren,accessories,Office Siren | Statement Pieces,ℳ 🪩🍸✨ | The Fashion Blog | Stellar Chic Fashion | 🪩🍸✨,493,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_3.jpg,https://www.pinterest.com/pin/5136987070888218/,office siren,accessories,✦,𝓢.,582,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_4.jpg,https://www.pinterest.com/pin/24629129207022516/,office siren,accessories,,Natsu,142,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_5.jpg,https://www.pinterest.com/pin/51791464459197796/,office siren,accessories,,lacy,39,5,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_6.jpg,https://www.pinterest.com/pin/144678206776035612/,office siren,accessories,,LEJ,35,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_7.jpg,https://www.pinterest.com/pin/117164027802047837/,office siren,accessories,Office Siren,A1 FASHION ARCHIVE,2,0,True,
,https://www.pinterest.com/pin/335447872266313337/,office siren,accessories,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_9.jpg,https://www.pinterest.com/pin/330240585198596046/,office siren,accessories,,𝜗𝜚 ࣪˖ ִ𐙚ASH,3,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_10.jpg,https://www.pinterest.com/pin/398990848258474800/,office siren,accessories,,lara,3,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_11.jpg,https://www.pinterest.com/pin/53832158043756861/,office siren,accessories,office siren girl,♡,21,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_12.jpg,https://www.pinterest.com/pin/301037556365703458/,office siren,accessories,outfits,ℳ𝒾𝓇𝒾˚୨🎴୧⋆｡,29,2,True,
,https://www.pinterest.com/pin/95420085851713703/,office siren,accessories,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_14.jpg,https://www.pinterest.com/pin/579979258300553240/,office siren,accessories,,𝐋𝐨𝐮 𝐌𝐨𝐨𝐧𝐲,0,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_15.jpg,https://www.pinterest.com/pin/46654546136960774/,office siren,accessories,office siren guide ˖⁺‧₊˚✦,runa 𓏲ּ𝄢,35,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_16.jpg,https://www.pinterest.com/pin/56858014039715740/,office siren,accessories,,ℐ,23,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_17.jpg,https://www.pinterest.com/pin/21884748182935693/,office siren,accessories,Bayonetta glasses charms,shortNsweet,831,20,True,
,https://www.pinterest.com/pin/536983955593329071/,office siren,accessories,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/office siren/accessories/img_19.jpg,https://www.pinterest.com/pin/16044142418544252/,office siren,accessories,pink bayonetta glasses on fuzweb,winter 🪽,"3,6 тыс.",18,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_0.jpg,https://www.pinterest.com/pin/830421618835129714/,streetwear,outfit,,Hope Pfeffer,"12,2 тыс.",134,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_1.jpg,https://www.pinterest.com/pin/16044142419160469/,streetwear,outfit,streetwear outfit,,"1,3 тыс.",0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_2.jpg,https://www.pinterest.com/pin/2462974793274651/,streetwear,outfit,,Tina,"13,2 тыс.",193,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_3.jpg,https://www.pinterest.com/pin/5348093304441828/,streetwear,outfit,Baddie fit inspo,Elena🐆🍸,330,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_4.jpg,https://www.pinterest.com/pin/782148660327733614/,streetwear,outfit,,Laplumelitteraire,14,0,True,
,https://www.pinterest.com/pin/210613720071249228/,streetwear,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_6.jpg,https://www.pinterest.com/pin/7036943162536772/,streetwear,outfit,baggy jeans,weapo,"5,1 тыс.",33,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_7.jpg,https://www.pinterest.com/pin/11188699075138940/,streetwear,outfit,outfit inspo @depopsoldier,REN,451,5,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_8.jpg,https://www.pinterest.com/pin/351912466891185/,streetwear,outfit,,Fashionverse,290,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_9.jpg,https://www.pinterest.com/pin/10485011670201711/,streetwear,outfit,#jerseys,zari 😮‍💨,"1,7 тыс.",0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_10.jpg,https://www.pinterest.com/pin/15340454978375309/,streetwear,outfit,,yissel.com,"1,4 тыс.",3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_11.jpg,https://www.pinterest.com/pin/281543726151708/,streetwear,outfit,,₮Ɍ₳⩔Ø₦,655,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_12.jpg,https://www.pinterest.com/pin/33565959719106586/,streetwear,outfit,,rox,438,5,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_13.jpg,https://www.pinterest.com/pin/130322982962675352/,streetwear,outfit,,meerya,523,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_14.jpg,https://www.pinterest.com/pin/301670875064247748/,streetwear,outfit,,Yui_,60,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_15.jpg,https://www.pinterest.com/pin/2533343538968731/,streetwear,outfit,,,332,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_16.jpg,https://www.pinterest.com/pin/12807180189004548/,streetwear,outfit,Cool girl outfit,Elena🐆🍸,396,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_17.jpg,https://www.pinterest.com/pin/867505947064100996/,streetwear,outfit,,AMAUR,12,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_18.jpg,https://www.pinterest.com/pin/6966574420756355/,streetwear,outfit,,REICHI🇯🇵,"2,1 тыс.",10,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/outfit/img_19.jpg,https://www.pinterest.com/pin/2744449769068869/,streetwear,outfit,Everyday outfits spring casual street styles,Shop Now,211,5,True,
,https://www.pinterest.com/pin/107945722314864259/,streetwear,accessories,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_1.jpg,https://www.pinterest.com/pin/331085010130579142/,streetwear,accessories,,yailinwees996,12,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_2.jpg,https://www.pinterest.com/pin/12173861486695922/,streetwear,accessories,XPONNI Y2k Hats Y2K Cap Grunge Accessories Slouchy Hats for Women Y2k Clothes Y2k Aesthetic Hats,,12,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_3.jpg,https://www.pinterest.com/pin/2814818511533534/,streetwear,accessories,,,978,24,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_4.jpg,https://www.pinterest.com/pin/14566398794308824/,streetwear,accessories,,DEFINITITELY FIRST,"2,2 тыс.",23,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_5.jpg,https://www.pinterest.com/pin/4604508493640772224/,streetwear,accessories,Fashion Domed Caps Street Wear Newsboys Hat Women Girl 2000s Anime Props,eBay UK ,15,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_6.jpg,https://www.pinterest.com/pin/1900024836805131/,streetwear,accessories,chrome inspired ring set: see link <3,beautifultornado,575,7,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_7.jpg,https://www.pinterest.com/pin/18858892186384524/,streetwear,accessories,,BEADCAFE,"1,6 тыс.",20,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_8.jpg,https://www.pinterest.com/pin/6825836930290352/,streetwear,accessories,VINTAGE,le_djinn,402,4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_9.jpg,https://www.pinterest.com/pin/48906345949828346/,streetwear,accessories,,x,48,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_10.jpg,https://www.pinterest.com/pin/4362930884287813/,streetwear,accessories,Cool skater fit,Jack,405,7,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_11.jpg,https://www.pinterest.com/pin/2533343537094421/,streetwear,accessories,,Dominique Barbara.,"1,5 тыс.",8,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_12.jpg,https://www.pinterest.com/pin/19773685859128270/,streetwear,accessories,,alice,397,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_13.jpg,https://www.pinterest.com/pin/9992430418751418/,streetwear,accessories,,Mℰ’ᥫ᭡,63,5,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_14.jpg,https://www.pinterest.com/pin/7318418140718703/,streetwear,accessories,,NILE,502,3,True,
,https://www.pinterest.com/pin/1407443627184088/,streetwear,accessories,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_16.jpg,https://www.pinterest.com/pin/6685099442355146/,streetwear,accessories,Men’s Streetwear Accessories — Red Leather Belt,AWAY.FL,105,5,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_17.jpg,https://www.pinterest.com/pin/7810999349740623/,streetwear,accessories,,DON LADIR,82,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_18.jpg,https://www.pinterest.com/pin/4785143351901472/,streetwear,accessories,,luxurious Emma,"1,5 тыс.",9,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/streetwear/accessories/img_19.jpg,https://www.pinterest.com/pin/22588435626771128/,streetwear,accessories,Enroute vintage style jewellery,Daysie,1 тыс.,2,True,
,https://www.pinterest.com/pin/2111131073617329/,hippy,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_1.jpg,https://www.pinterest.com/pin/3588874697964058/,hippy,outfit,,Tobi 🌟,782,28,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_2.jpg,https://www.pinterest.com/pin/3940718420919879/,hippy,outfit,boho outfit | boho core,girlnextshop,625,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_3.jpg,https://www.pinterest.com/pin/650418371222694970/,hippy,outfit,,,492,5,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_4.jpg,https://www.pinterest.com/pin/23081016836539034/,hippy,outfit,,seoioio,38,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_5.jpg,https://www.pinterest.com/pin/6544361954678208/,hippy,outfit,,✰ annie ✰ 🎀👼🏻💖,"1,3 тыс.",0,True,
,https://www.pinterest.com/pin/10133167906827363/,hippy,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_7.jpg,https://www.pinterest.com/pin/2251868559224955/,hippy,outfit,MEEE‼️,Willow☀️,453,37,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_8.jpg,https://www.pinterest.com/pin/5699937023626735/,hippy,outfit,,Villanuevamisa,638,17,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_9.jpg,https://www.pinterest.com/pin/4996249583508346/,hippy,outfit,,Hannah Stephens,339,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_10.jpg,https://www.pinterest.com/pin/4362930882299349/,hippy,outfit,"Boho Free Flow Flare Pants, Silk Bell Bottom Flowy Pants, Hippie Spell Style Palazzo Pants, XS-4X Earthy Wedding Pants, Fall Clothing",,975,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_11.jpg,https://www.pinterest.com/pin/54676582971977197/,hippy,outfit,Earthy girl aesthetic outfit,Vine Red,71,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_12.jpg,https://www.pinterest.com/pin/1688918605761361/,hippy,outfit,,Sand & Lava by Lein,113,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_13.jpg,https://www.pinterest.com/pin/1477812373587479/,hippy,outfit,,,674,7,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_14.jpg,https://www.pinterest.com/pin/57350595250652871/,hippy,outfit,,·˚ ༘₊· ͟͟͞͞꒰➳𝐇𝐚𝐧𝐱𝐢𝐢ᶦˢ ᵗʸᵖᶦⁿᵍ💗˚˖ ݁𖥔 ݁˖ 𐙚 ˖ ݁𖥔 ݁˖,52,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_15.jpg,https://www.pinterest.com/pin/1042442645016296236/,hippy,outfit,Vintage Hippie Style Vintage Outfits For Women Casual Outfit Ideas Chilly Day Vintage Outfit Ideas 90s Art Style Outfit Cute Clothes Inspo Aesthetic,LoveArt USA Outfit ,169,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_16.jpg,https://www.pinterest.com/pin/10766486607216897/,hippy,outfit,Chic Boho Wall Decor Ideas,Alivia Predovic,11,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_17.jpg,https://www.pinterest.com/pin/1337074890166876/,hippy,outfit,,🌜softwomanrising🌛,"1,3 тыс.",0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_18.jpg,https://www.pinterest.com/pin/3659243441152708/,hippy,outfit,,sky leigh,"1,3 тыс.",99,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/outfit/img_19.jpg,https://www.pinterest.com/pin/11047961582803938/,hippy,outfit,https://www.redbubble.com/people/ANIME-CYBERPUNK/shop?asc=u #MusicPrints #NetflixFanArt #AllClothi,Printed Design Gifts,3,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_0.jpg,https://www.pinterest.com/pin/19773685859647090/,hippy,accessories,accessories 😋🫶,aalu..!!,93,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_1.jpg,https://www.pinterest.com/pin/42713896465392172/,hippy,accessories,Scarf,viralAff,466,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_2.jpg,https://www.pinterest.com/pin/185421709654681297/,hippy,accessories,hemp macrame spiral charm beaded choker necklace | spiral jewelry | hippie & boho necklace |,,27,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_3.jpg,https://www.pinterest.com/pin/985231143940271/,hippy,accessories,,,66,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_4.jpg,https://www.pinterest.com/pin/140806234375432/,hippy,accessories,Vintage accessories,ayçe,402,4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_5.jpg,https://www.pinterest.com/pin/14636767536538500/,hippy,accessories,20+ Fabulous & Aesthetic Hippie Hairstyles | Hippie Hair Ideas,HEARTAFACT,17,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_6.jpg,https://www.pinterest.com/pin/18155204741168207/,hippy,accessories,,Macey Erice,204,6,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_7.jpg,https://www.pinterest.com/pin/22447698139032222/,hippy,accessories,"SPIRAL KEYRING, handmade keyrings, key rings, semi precious stones, hippie keyrings, hippie accessories,",Etsy ,212,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_8.jpg,https://www.pinterest.com/pin/985231165261156/,hippy,accessories,Bandanna Chic Beach Girl,Jichoo_figgs,231,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_9.jpg,https://www.pinterest.com/pin/12525705207874035/,hippy,accessories,,juanis,863,37,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_10.jpg,https://www.pinterest.com/pin/142004194497129927/,hippy,accessories,,Daniel Arreola,19,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_11.jpg,https://www.pinterest.com/pin/2814818512913058/,hippy,accessories,,Hygge.Accessories,94,0,True,
,https://www.pinterest.com/pin/882987070709389716/,hippy,accessories,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_13.jpg,https://www.pinterest.com/pin/6896205673902535/,hippy,accessories,,Pink,339,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_14.jpg,https://www.pinterest.com/pin/89790586315356338/,hippy,accessories,,,132,0,True,
